Year,Program,Six Digit,Program Category,Four Digit,Program Family,Two Digit,Institution Type,Institution,Campus,County,FIPS,Certificate,Diploma,Total Awards
2019-20,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,3,11,14
2019-20,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,0,4,4
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Harriman,Main Campus,"Roane County, Tennessee",47145,1,25,26
2019-20,Nursing Assistant/Aide and Patient Care Assistant/Aide,51.3902,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hartsville,Hendersonville High School,"Sumner County, Tennessee",47165,12,0,12
2019-20,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,12,0,12
2019-20,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,2,11,13
2019-20,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,12,3,15
2019-20,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,1,14,15
2019-20,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,3,8,11
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,0,20,20
2019-20,Nursing Assistant/Aide and Patient Care Assistant/Aide,51.3902,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,7,0,7
2019-20,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Hartsville,Main Campus,"Trousdale County, Tennessee",47169,4,3,7
2019-20,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Hartsville,Trousdale County High School,"Trousdale County, Tennessee",47169,1,0,1
2019-20,Nursing Assistant/Aide and Patient Care Assistant/Aide,51.3902,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hartsville,Trousdale County High School,"Trousdale County, Tennessee",47169,16,0,16
2019-20,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Hartsville,Trousdale County High School,"Trousdale County, Tennessee",47169,1,0,1
2019-20,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,4,5,9
2019-20,Manufacturing Engineering Technology/Technician,15.0613,Industrial Production Technologies/Technicians,15.06,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,1,3,4
2019-20,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,1,5,6
2019-20,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,4,7,11
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hartsville,Wilson County Career and Technical Education Center,"Wilson County, Tennessee",47189,0,23,23
2019-20,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Columbia Central High School Instructional Service,"Maury County, Tennessee",47119,1,4,5
2019-20,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Lawrence County Instructional Service Center,"Lawrence County, Tennessee",47099,2,4,6
2019-20,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,16,16
2019-20,Aesthetician/Esthetician and Skin Care Specialist,12.0409,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,16,0,16
2019-20,Nail Technician/Specialist and Manicurist,12.0410,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,1,0,1
2019-20,"Drafting and Design Technology/Technician, General",15.1301,Drafting/Design Engineering Technologies/Technicians,15.13,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,3,1,4
2019-20,Industrial Electronics Technology/Technician,47.0105,Electrical/Electronics Maintenance and Repair Technologies/Technicians,47.01,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,1,1
2019-20,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,2,3,5
2019-20,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,4,7,11
2019-20,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,1,0,1
2019-20,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,3,3
2019-20,Commercial and Advertising Art,50.0402,Design and Applied Arts,50.04,Visual and Performing Arts,50,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,5,6,11
2019-20,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,1,8,9
2019-20,Surgical Technology/Technologist,51.0909,"Allied Health Diagnostic, Intervention, and Treatment Professions",51.09,Health Professions and Related Programs,51,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,13,13
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,0,28,28
2019-20,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Hohenwald,Main Campus,"Lewis County, Tennessee",47101,3,10,13
2019-20,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Maury County Instructional Service Center,"Maury County, Tennessee",47119,1,8,9
2019-20,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Perry County Instructional Service Center,"Perry County, Tennessee",47135,0,3,3
2019-20,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Hohenwald,Perry County Instructional Service Center,"Perry County, Tennessee",47135,2,0,2
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hohenwald,Spring Hill High School Instructional Service Cent,"Maury County, Tennessee",47119,0,10,10
2019-20,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Hohenwald,Wayne County Instructional Service Center,"Wayne County, Tennessee",47181,3,6,9
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Hohenwald,Wayne Medical Instructional Service Center,"Wayne County, Tennessee",47181,0,10,10
2019-20,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,2,7,9
2019-20,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,1,6,7
2019-20,"Construction Trades, Other",46.9999,"Construction Trades, Other",46.99,Construction Trades,46,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,4,0,4
2019-20,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,3,8,11
2019-20,Motorcycle Maintenance and Repair Technology/Technician,47.0611,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,0,6,6
2019-20,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,1,3,4
2019-20,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,3,14,17
2019-20,Pharmacy Technician/Assistant,51.0805,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,0,6,6
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,0,24,24
2019-20,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jacksboro,Main Campus,"Campbell County, Tennessee",47013,2,4,6
2019-20,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Jacksboro,Woodson Mall,"Campbell County, Tennessee",47013,2,11,13
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jackson,Henderson/Chester County Instructional Service Cen,"Chester County, Tennessee",47023,2,20,22
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jackson,Humboldt Higher Education Instructional Service Ce,"Crockett County, Tennessee",47033,2,17,19
2019-20,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,3,1,4
2019-20,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,2,19,21
2019-20,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,3,6,9
2019-20,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,6,7,13
2019-20,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,4,14,18
2019-20,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,2,4,6
2019-20,Business/Office Automation/Technology/Data Entry,52.0407,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,3,1,4
2019-20,Hotel/Motel Administration/Management,52.0904,Hospitality Administration/Management,52.09,"Business, Management, Marketing, and Related Support Services",52,TCAT,Jackson,Lexington Extension Campus,"Henderson County, Tennessee",47077,0,2,2
2019-20,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,5,3,8
2019-20,"Drafting and Design Technology/Technician, General",15.1301,Drafting/Design Engineering Technologies/Technicians,15.13,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Jackson,Main Campus,"Madison County, Tennessee",47113,1,0,1
